Project,Class,ReleaseIndex,LOC,LOC_TOUCHED,NR,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE_WEEKS,WEIGHTED_AGE_WEEKS,IGNORED_ZERO_LOC_REVS,NSmells,NFIX,BUGGY
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java,3,19,184,6,2,119,45,19.833333,54,42,9.000000,3808,1263,634.666667,41.428571,36.169255,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumns.java,3,11,304,9,2,171,53,19.000000,38,53,4.222222,4503,1263,500.333333,49.714286,40.168233,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java,3,17,320,9,2,185,53,20.555556,50,53,5.555556,4503,1263,500.333333,49.714286,40.188393,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java,3,10,209,7,2,123,36,17.571429,37,34,5.285714,4091,1263,584.428571,43.000000,37.153794,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java,3,15,317,9,2,182,53,20.222222,47,53,5.222222,4503,1263,500.333333,49.714286,40.187472,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,3,12,299,8,2,170,53,21.250000,41,53,5.125000,4027,1263,503.375000,49.714286,40.181558,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,3,12,296,8,2,168,53,21.000000,40,53,5.000000,4027,1263,503.375000,49.714286,40.169884,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,3,11,290,8,2,164,53,20.500000,38,53,4.750000,4027,1263,503.375000,49.714286,40.145813,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java,3,12,296,8,2,168,53,21.000000,40,53,5.000000,4027,1263,503.375000,49.714286,40.169884,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,3,11,290,8,2,164,53,20.500000,38,53,4.750000,4027,1263,503.375000,49.714286,40.145813,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java,3,11,295,8,2,167,53,20.875000,39,53,4.875000,4027,1263,503.375000,49.714286,40.164649,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java,3,14,525,8,4,301,137,37.625000,77,133,9.625000,3693,1263,461.625000,41.428571,38.222585,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,3,11,298,8,2,169,53,21.125000,40,53,5.000000,4027,1263,503.375000,49.714286,40.176414,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java,3,11,295,8,2,167,53,20.875000,39,53,4.875000,4027,1263,503.375000,49.714286,40.164649,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Factory.java,3,11,295,8,2,167,53,20.875000,39,53,4.875000,4027,1263,503.375000,49.714286,40.164649,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchAttribute.java,3,10,262,10,3,153,35,15.300000,44,35,4.400000,4460,1263,446.000000,49.714286,39.290622,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroup.java,3,13,215,8,3,135,36,16.875000,55,34,6.875000,3755,1263,469.375000,43.000000,37.059136,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroups.java,3,10,247,9,2,142,35,15.777778,37,35,4.111111,4322,1263,480.222222,49.714286,39.220359,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlan.java,3,49,1758,11,4,1020,463,92.727273,282,459,25.636364,3583,1263,325.727273,41.428571,39.589631,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Generator.java,3,11,375,7,4,218,99,31.142857,61,95,8.714286,3430,1263,490.000000,41.428571,37.647238,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InverseLogical.java,3,11,290,8,2,164,53,20.500000,38,53,4.750000,4027,1263,503.375000,49.714286,40.145813,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyDependent.java,3,11,290,8,2,164,53,20.500000,38,53,4.750000,4027,1263,503.375000,49.714286,40.145813,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyType.java,3,11,295,8,2,167,53,20.875000,39,53,4.875000,4027,1263,503.375000,49.714286,40.164649,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LRS.java,3,11,290,8,2,164,53,20.500000,38,53,4.750000,4027,1263,503.375000,49.714286,40.145813,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LoadFetchGroup.java,3,11,297,9,4,167,53,18.555556,37,53,4.111111,3817,1263,424.111111,49.714286,40.120250,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataTag.java,3,50,251,7,4,166,76,23.714286,81,72,11.571429,3127,1263,446.714286,41.428571,37.607285,1,0,1,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java,3,160,2868,8,3,1908,909,238.500000,948,891,118.500000,3405,1263,425.625000,41.428571,40.651624,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactory.java,3,23,367,6,3,238,105,39.666667,109,102,18.166667,3379,1263,563.166667,41.428571,38.381861,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,3,58,666,6,3,441,213,73.500000,216,208,36.000000,3343,1263,557.166667,41.428571,39.779708,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceStrategy.java,3,13,242,7,2,143,41,20.428571,44,35,6.285714,3805,1263,543.571429,49.714286,39.091499,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Persistent.java,3,17,158,5,2,103,45,20.600000,48,42,9.600000,3332,1263,666.400000,41.428571,35.491863,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistentCollection.java,3,17,162,6,2,106,45,17.666667,50,42,8.333333,3337,1263,556.166667,41.428571,34.791887,1,0,1,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistentMap.java,3,19,170,5,2,111,49,22.200000,52,46,10.400000,3332,1263,666.400000,41.428571,35.904202,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCache.java,3,11,435,7,4,249,114,35.571429,63,111,9.000000,3430,1263,490.000000,41.428571,37.915271,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ReadOnly.java,3,11,290,8,2,164,53,20.500000,38,53,4.750000,4027,1263,503.375000,49.714286,40.145813,2,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java,3,20,742,9,4,423,197,47.000000,104,191,11.555556,3983,1263,442.555556,41.428571,38.679630,1,0,0,NO
OPENJPA,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Type.java,3,11,295,8,2,167,53,20.875000,39,53,4.875000,4027,1263,503.375000,49.714286,40.164649,2,0,0,NO
OPENJPA,openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/kernel/JDBC3SavepointManager.java,4,30,87,3,2,76,62,25.333333,65,62,21.666667,1961,1263,653.666667,57.857143,47.559934,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,4,108,249,6,4,234,211,39.000000,219,211,36.500000,2035,1263,339.166667,57.857143,52.618474,1,0,1,YES
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/ReverseMappingToolTask.java,4,154,358,7,4,335,257,47.857143,312,257,44.571429,2003,1263,286.142857,57.857143,45.817638,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/FetchModeValue.java,4,21,73,3,2,63,49,21.000000,53,49,17.666667,1742,1263,580.666667,57.857143,45.733855,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfiguration.java,4,92,679,5,3,642,609,128.400000,605,609,121.000000,2063,1263,412.600000,57.857143,56.316221,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConnectionInfo.java,4,9,261,9,2,148,35,16.444444,35,35,3.888889,4576,1263,508.444444,67.285714,56.886700,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,4,194,309,8,3,286,233,35.750000,263,233,32.875000,2215,1263,276.875000,57.857143,50.181692,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java,4,35,264,8,3,237,164,29.625000,210,164,26.250000,2215,1263,276.875000,57.857143,47.168290,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCLockManager.java,4,9,69,2,2,59,46,29.500000,49,46,24.500000,1739,1263,869.500000,57.857143,45.047619,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCSeq.java,4,8,277,9,2,159,35,17.666667,41,35,4.555556,4576,1263,508.444444,67.285714,56.998969,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStore.java,4,22,145,6,3,121,106,20.166667,97,106,16.166667,2168,1263,361.333333,57.857143,51.182266,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManager.java,4,8,293,9,2,170,40,18.888889,47,35,5.222222,4576,1263,508.444444,67.285714,57.105314,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/UpdateManager.java,4,6,321,8,2,182,45,22.750000,43,45,5.375000,4281,1263,535.125000,67.285714,57.505118,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AbstractVal.java,4,48,155,7,4,120,61,17.142857,85,61,12.142857,2095,1263,299.285714,57.857143,48.669124,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/All.java,4,10,215,9,2,126,30,14.000000,37,30,4.111111,4576,1263,508.444444,67.285714,56.136877,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Any.java,4,10,215,9,2,126,30,14.000000,37,30,4.111111,4576,1263,508.444444,67.285714,56.136877,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BinaryOpExpState.java,4,14,69,3,2,59,31,19.666667,49,31,16.333333,1407,1263,469.000000,50.714286,38.236025,0,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Exp.java,4,13,153,5,3,106,83,21.200000,59,83,11.800000,2046,1263,409.200000,57.857143,50.310924,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpContext.java,4,16,76,3,2,66,38,22.000000,56,38,18.666667,1407,1263,469.000000,50.714286,39.385338,0,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java,4,11,64,3,2,54,26,18.000000,44,26,14.666667,1407,1263,469.000000,50.714286,37.261161,0,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java,4,24,143,4,3,131,103,32.750000,119,103,29.750000,1775,1263,443.750000,57.857143,45.457542,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetColumn.java,4,40,103,2,2,93,80,46.500000,83,80,41.500000,1739,1263,869.500000,57.857143,49.276006,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCAggregateListener.java,4,10,65,2,2,55,42,27.500000,45,42,22.500000,1739,1263,869.500000,57.857143,44.259341,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCFilterListener.java,4,10,67,2,2,57,44,28.500000,47,44,23.500000,1739,1263,869.500000,57.857143,44.665245,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCPath.java,4,6,112,7,2,72,30,10.285714,32,30,4.571429,3791,1263,541.571429,67.285714,53.428571,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState.java,4,9,282,10,3,159,35,15.900000,36,35,3.600000,4387,1263,438.700000,67.285714,56.088652,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java,4,35,97,5,3,84,69,16.800000,71,69,14.200000,1952,1263,390.400000,57.857143,48.382916,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java,4,21,249,7,4,151,57,21.571429,53,53,7.571429,3676,1263,525.142857,59.000000,54.383247,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java,4,21,248,7,4,151,57,21.571429,54,53,7.714286,3676,1263,525.142857,59.000000,54.398041,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Val.java,4,39,313,7,3,230,161,32.857143,147,161,21.000000,2094,1263,299.142857,57.857143,52.478320,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassStrategy.java,4,27,137,3,2,126,112,42.000000,115,112,38.333333,1961,1263,653.666667,57.857143,51.318040,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorStrategy.java,4,19,108,4,3,93,69,23.250000,78,69,19.500000,1772,1263,443.000000,57.857143,46.287037,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java,4,19,111,4,3,98,82,24.500000,85,82,21.250000,2099,1263,524.750000,57.857143,49.740026,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java,4,59,289,4,3,268,245,67.000000,247,245,61.750000,2099,1263,524.750000,57.857143,54.672763,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCOrder.java,4,9,200,7,2,123,55,17.571429,46,55,6.571429,3791,1263,541.571429,67.285714,57.230000,2,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java,4,22,115,4,3,103,86,25.750000,91,86,22.750000,1818,1263,454.500000,57.857143,49.319255,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RelationId.java,4,6,266,10,2,152,35,15.200000,38,35,3.800000,4798,1263,479.800000,67.285714,56.859828,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,4,23,183,2,2,173,160,86.500000,163,160,81.500000,1739,1263,869.500000,57.857143,53.027322,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Strategy.java,4,28,160,4,2,148,131,37.000000,136,131,34.000000,2000,1263,500.000000,57.857143,51.836607,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueHandler.java,4,23,132,5,3,118,99,23.600000,104,99,20.800000,2138,1263,427.600000,57.857143,50.520563,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMapping.java,4,58,301,5,3,285,265,57.000000,269,265,53.800000,2025,1263,405.000000,57.857143,54.606550,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java,4,40,119,4,2,104,90,26.000000,89,90,22.250000,1860,1263,465.000000,57.857143,49.591837,1,0,1,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java,4,45,102,2,2,92,79,46.000000,82,79,41.000000,1739,1263,869.500000,57.857143,49.191877,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractDiscriminatorStrategy.java,4,49,120,4,3,108,89,27.000000,96,89,24.000000,1772,1263,443.000000,57.857143,49.386905,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractStrategy.java,4,43,101,2,2,91,78,45.500000,81,78,40.500000,1739,1263,869.500000,57.857143,49.106082,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractValueHandler.java,4,31,85,3,3,73,58,24.333333,61,58,20.333333,1877,1263,625.666667,57.857143,47.398319,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java,4,20,71,2,2,61,48,30.500000,51,48,25.500000,1739,1263,869.500000,57.857143,45.408451,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java,4,20,71,2,2,61,48,30.500000,51,48,25.500000,1739,1263,869.500000,57.857143,45.408451,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,4,50,111,4,3,99,83,24.750000,87,83,21.750000,1789,1263,447.250000,57.857143,49.410553,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java,4,28,125,3,3,112,96,37.333333,99,96,33.000000,1877,1263,625.666667,57.857143,50.724571,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,4,41,186,3,3,169,149,56.333333,152,149,50.666667,1877,1263,625.666667,57.857143,53.008449,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,4,23,135,4,3,123,64,30.750000,111,64,27.750000,1795,1263,448.750000,57.857143,47.452910,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,4,5,394,9,2,218,55,24.222222,42,55,4.666667,4576,1263,508.444444,67.285714,58.294054,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,4,10,85,2,2,75,62,37.500000,65,62,32.500000,1739,1263,869.500000,57.857143,47.458824,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,4,13,101,2,2,91,78,45.500000,81,78,40.500000,1739,1263,869.500000,57.857143,49.106082,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,4,15,436,9,2,246,55,27.333333,56,55,6.222222,4576,1263,508.444444,67.285714,58.317497,1,0,0,YES
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,4,16,65,2,2,55,42,27.500000,45,42,22.500000,1739,1263,869.500000,57.857143,44.259341,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,4,10,264,9,2,151,35,16.777778,38,35,4.222222,4576,1263,508.444444,67.285714,56.897727,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java,4,10,214,9,2,126,30,14.000000,38,30,4.222222,4576,1263,508.444444,67.285714,56.128838,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,4,174,601,3,3,588,572,196.000000,575,572,191.666667,1877,1263,625.666667,57.857143,56.373663,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,4,163,543,2,2,533,520,266.500000,523,520,261.500000,1739,1263,869.500000,57.857143,56.229413,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java,4,14,94,2,2,84,71,42.000000,74,71,37.000000,1739,1263,869.500000,57.857143,48.454407,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,4,6,296,9,2,171,40,19.000000,46,35,5.111111,4576,1263,508.444444,67.285714,57.124517,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,4,133,751,6,3,720,668,120.000000,689,668,114.833333,1926,1263,321.000000,57.857143,56.354765,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,4,29,200,5,4,169,122,33.800000,138,122,27.600000,1776,1263,355.200000,57.857143,43.569286,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,4,9,240,10,2,138,31,13.800000,36,30,3.600000,4577,1263,457.700000,67.285714,56.497619,1,0,0,NO
OPENJPA,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java,4,12,113,3,3,89,76,29.666667,65,76,21.666667,1752,1263,584.000000,57.857143,45.610619,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/ant/ApplicationIdToolTask.java,4,45,132,3,2,122,94,40.666667,112,94,37.333333,1430,1263,476.666667,51.857143,45.005411,0,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java,4,37,317,7,3,204,99,29.142857,91,86,13.000000,3217,1263,459.571429,59.000000,55.965300,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java,4,46,403,16,3,245,47,15.312500,87,43,5.437500,3354,1263,209.625000,59.000000,52.914924,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,4,260,4419,17,4,2919,1336,171.705882,1419,1324,83.470588,3643,1263,214.294118,59.000000,57.624349,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAProductDerivation.java,4,10,385,14,4,214,53,15.285714,43,53,3.071429,3909,1263,279.214286,67.285714,55.525417,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/conf/SeqValue.java,4,18,157,4,2,103,46,25.750000,49,41,12.250000,3110,1263,777.500000,59.000000,53.112830,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,4,36,867,7,4,567,258,81.000000,267,242,38.142857,3344,1263,477.714286,59.000000,57.351788,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,4,14,267,5,2,172,74,34.400000,77,71,15.400000,3111,1263,622.200000,59.000000,55.085607,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,4,6,201,7,2,118,32,16.857143,35,30,5.000000,3805,1263,543.571429,67.285714,55.942431,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,4,4,201,8,2,117,30,14.625000,33,30,4.125000,4027,1263,503.375000,67.285714,55.870647,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,4,18,476,6,2,307,138,51.166667,138,130,23.000000,3382,1263,563.666667,59.000000,56.859244,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,4,4,201,8,2,117,30,14.625000,33,30,4.125000,4027,1263,503.375000,67.285714,55.870647,2,0,0,NO
